OID_,MODE,NAMEID,NAME,OPERATOR,DIST,PK_HEADWAY,OK_HEADWAY,PK_TIME,OK_TIME,PK_D4_BRDA,PK_W4_BRDA,PK_4_XITB,PK_D5_BRDA,PK_W5_BRDA,PK_5_XITB,PK_D6_BRDA,PK_W6_BRDA,PK_6_XITB,PK_D7_BRDA,PK_W7_BRDA,PK_7_XITB,PK_D8_BRDA,PK_W8_BRDA,PK_8_XITB,PK_D9_BRDA,PK_W9_BRDA,PK_9_XITB,PK_D_BRDA,PK_W_BRDA,PK_BRDA,PK_XITB,OK_D4_BRDA,OK_W4_BRDA,OK_4_XITB,OK_D5_BRDA,OK_W5_BRDA,OK_5_XITB,OK_D6_BRDA,OK_W6_BRDA,OK_6_XITB,OK_D7_BRDA,OK_W7_BRDA,OK_7_XITB,OK_D8_BRDA,OK_W8_BRDA,OK_8_XITB,OK_D9_BRDA,OK_W9_BRDA,OK_9_XITB,OK_D_BRDA,OK_W_BRDA,OK_BRDA,OK_XITB,DY_D4_BRDA,DY_W4_BRDA,DY_4_XITB,DY_D5_BRDA,DY_W5_BRDA,DY_5_XITB,DY_D6_BRDA,DY_W6_BRDA,DY_6_XITB,DY_D7_BRDA,DY_W7_BRDA,DY_7_XITB,DY_D8_BRDA,DY_W8_BRDA,DY_8_XITB,DY_D9_BRDA,DY_W9_BRDA,DY_9_XITB,DY_D_BRDA,DY_W_BRDA,DY_BRDA,DY_XITB
,4,9.1000004,M821_Psn-,0.000000000000000,21.5599995,30,60,58.4000015,59.1399994,2.6900001,37.3899994,40.0800018,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,4.2500000,8.5900002,12.8400002,0.0400000,15.1800003,15.2200003,6.9800000,61.1599998,68.1399994,68.1399994,2.1700001,66.5100021,68.6800003,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.1199999,14.3400002,17.4599991,0.0100000,20.5900002,20.6000004,5.3000002,101.4400024,106.7399979,106.7399979,4.8600001,103.9000015,108.7600021,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,7.3699999,22.9300003,30.2999992,0.0500000,35.7700005,35.8199997,12.2799997,162.6000061,174.8800049,174.8800049
,4,10.0000000,M822_Psn,0.000000000000000,27.0900002,60,0,81.5000000,78.1900024,132.8699951,638.9000244,771.7700195,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,18.9500008,18.9500008,132.8699951,657.8499756,790.7199707,790.7199707,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,132.8699951,638.9000244,771.7700195,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,18.9500008,18.9500008,132.8699951,657.8499756,790.7199707,790.7199707
,4,10.1000004,M822_Psn-,0.000000000000000,27.0900002,60,0,77.5599976,78.2200012,1.9299999,60.7599983,62.6899986,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0900000,0.0900000,1.9299999,60.8499985,62.7799988,62.7799988,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.9299999,60.7599983,62.6899986,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0900000,0.0900000,1.9299999,60.8499985,62.7799988,62.7799988
,4,11.0000000,M831_WPr,0.000000000000000,11.8299999,30,30,43.0800018,42.6199989,2.9000001,458.5700073,461.4700012,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,2.7400000,4.5200000,7.2600002,0.0000000,8.1099997,8.1199999,5.6399999,471.2000122,476.8399963,476.8500061,1.8200001,279.1900024,281.0100098,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0000000,3.4800000,4.4800000,0.0000000,10.8599997,10.8599997,2.8199999,293.5299988,296.3500061,296.3500061,4.7199998,737.7600098,742.4799805,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.7400000,8.0000000,11.7399998,0.0000000,18.9699993,18.9799995,8.4600000,764.7299805,773.1900024,773.2000122
,4,11.1000004,M831_WPr-,0.000000000000000,11.8299999,30,30,42.2900009,42.5299988,1.3300000,197.4700012,198.8000031,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,105.5800018,105.5800018,0.0100000,2.9500000,2.9600000,1.3400000,306.0000000,307.3399963,307.3399963,0.7400000,168.0700073,168.8099976,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,50.1300011,50.1300011,0.0000000,2.3900001,2.3900001,0.7400000,220.5899963,221.3300018,221.3300018,2.0699999,365.5400085,367.6099854,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,155.7100067,155.7100067,0.0100000,5.3400002,5.3499999,2.0799999,526.5900269,528.6699829,528.6699829
,4,12.0000000,M833_CntPr,0.000000000000000,9.7299995,30,60,31.3500004,31.2299995,0.2200000,36.0900002,36.3100014,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.9100000,81.1200027,82.0299988,0.0100000,32.3199997,32.3300018,1.1400000,149.5299988,150.6699982,150.6699982,0.1600000,46.3400002,46.5000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3100000,34.6899986,35.0000000,0.0100000,17.8400002,17.8500004,0.4800000,98.8700027,99.3499985,99.3499985,0.3800000,82.4300003,82.8099976,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.2200000,115.8099976,117.0299988,0.0200000,50.1599998,50.1800003,1.6200000,248.3999939,250.0200043,250.0200043
,4,13.0000000,M834_EstPr,0.000000000000000,8.6599998,60,60,27.0599995,26.9099998,2.7900000,93.3799973,96.1699982,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,13.0200005,16.5000000,29.5200005,0.0700000,8.6599998,8.7299995,15.8800001,118.5400009,134.4199982,134.4199982,1.4600000,112.3099976,113.7699966,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,4.2600002,11.5400000,15.8000002,0.0200000,4.4400001,4.4600000,5.7399998,128.2899933,134.0299988,134.0299988,4.2500000,205.6900024,209.9400024,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,17.2800007,28.0400009,45.3199997,0.0900000,13.1000004,13.1899996,21.6200008,246.8300018,268.4500122,268.4500122
,4,13.1000004,M834_EstPr-,0.000000000000000,8.6599998,60,60,27.2299995,27.0000000,0.0000000,66.2600021,66.2600021,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,78.7799988,78.7799988,0.0000000,49.2999992,49.2999992,0.0000000,194.3399963,194.3399963,194.3399963,0.0000000,79.0000000,79.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,50.4300003,50.4300003,0.0000000,28.8600006,28.8600006,0.0000000,158.2899933,158.2899933,158.2899933,0.0000000,145.2599945,145.2599945,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,129.2100067,129.2100067,0.0000000,78.1600037,78.1600037,0.0000000,352.6300049,352.6300049,352.6300049
,4,14.0000000,M841_UVU,0.000000000000000,2.5899999,30,30,9.5200005,10.0000000,0.0200000,5.3499999,5.3699999,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,20.5400009,20.5400009,0.0000000,5.2600002,5.2600002,0.0200000,31.1499996,31.1700001,31.1700001,0.0000000,4.0900002,4.0900002,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2000000,0.2000000,0.0000000,5.2300000,5.2300000,0.0000000,9.5200005,9.5200005,9.5200005,0.0200000,9.4399996,9.4600000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,20.7399998,20.7399998,0.0000000,10.4899998,10.4899998,0.0200000,40.6699982,40.6899986,40.6899986
,4,14.1000004,M841_UVU-,0.000000000000000,2.5899999,30,30,10.8199997,10.1999998,0.0100000,34.6699982,34.6800003,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5900000,7.4800000,8.0699997,0.0000000,1.6700000,1.6700000,0.6000000,43.8199997,44.4199982,44.4199982,0.0100000,15.2299995,15.2399998,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.1700000,6.3099999,6.4800000,0.0000000,1.4299999,1.4299999,0.1800000,22.9699993,23.1499996,23.1499996,0.0200000,49.9000015,49.9199982,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.7600000,13.7900000,14.5500002,0.0000000,3.0999999,3.0999999,0.7800000,66.7900009,67.5699997,67.5699997
,4,15.0000000,M850_StateStreet,0.000000000000000,45.5999985,15,15,150.1799927,148.9199982,29.0100002,751.1099854,780.1199951,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,27.3199997,381.7000122,409.0199890,0.3200000,418.1199951,418.4400024,56.6500015,1550.9300537,1607.5799561,1607.5799561,14.6099997,855.9699707,870.5800171,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,8.2500000,112.2900009,120.5400009,0.1400000,181.9600067,182.1100006,23.0000000,1150.2199707,1173.2199707,1173.2299805,43.6199989,1607.0799561,1650.6999512,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,35.5699997,493.9899902,529.5599976,0.4600000,600.0800171,600.5499878,79.6500015,2701.1499023,2780.8000488,2780.8100586
,4,16.0000000,M862_Orem,0.000000000000000,14.1400003,30,30,49.7299995,50.3899994,2.3399999,99.7900009,102.1299973,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5100000,9.4300003,9.9399996,0.0000000,142.3800049,142.3800049,2.8499999,251.6000061,254.4499969,254.4499969,1.3200001,66.7500000,68.0699997,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.1300000,8.4300003,8.5600004,0.0000000,39.5099983,39.5099983,1.4500000,114.6900024,116.1399994,116.1399994,3.6600001,166.5399933,170.1999969,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6400000,17.8600006,18.5000000,0.0000000,181.8899994,181.8899994,4.3000002,366.2900085,370.5899963,370.5899963
,4,16.1000004,M862_Orem-,0.000000000000000,14.1400003,30,30,51.3800011,50.6300011,51.4700012,293.5299988,345.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,21.2800007,21.2800007,0.0100000,61.9199982,61.9300003,51.4799995,376.7300110,428.2099915,428.2099915,4.1900001,129.5700073,133.7599945,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2800000,0.2800000,0.0000000,27.2199993,27.2199993,4.1900001,157.0700073,161.2599945,161.2599945,55.6599998,423.1000061,478.7600098,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,21.5599995,21.5599995,0.0100000,89.1399994,89.1500015,55.6699982,533.7999878,589.4699707,589.4699707
,4,17.0000000,M864_ThanksgivingPnt,0.000000000000000,6.9400001,30,30,22.8400002,22.6100006,0.0400000,8.8599997,8.8999996,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.3300000,63.8199997,65.1500015,0.0000000,0.0000000,0.0000000,1.3700000,72.6800003,74.0500031,74.0500031,0.0100000,11.9099998,11.9200001,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.2900000,4.1700001,4.4600000,0.0000000,0.0000000,0.0000000,0.3000000,16.0799999,16.3799992,16.3799992,0.0500000,20.7700005,20.8199997,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.6200000,67.9899979,69.6100006,0.0000000,0.0000000,0.0000000,1.6700000,88.7600021,90.4300003,90.4300003
,4,18.0000000,M871_SLtoUtahCnty,0.000000000000000,26.2900009,30,30,64.3899994,60.2999992,0.9000000,14.2799997,15.1800003,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.5900000,26.3299999,26.9200001,1.8300000,56.2500000,58.0800018,0.0000000,0.0000000,0.0000000,3.3199999,96.8600006,100.1800003,100.1800003,0.3200000,16.7399998,17.0599995,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.3000000,22.7999992,23.1000004,0.6400000,6.5900002,7.2300000,0.0000000,0.0000000,0.0000000,1.2600000,46.1300011,47.3899994,47.3899994,1.2200000,31.0200005,32.2400017,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.8900000,49.1300011,50.0200005,2.4700000,62.8400002,65.3099976,0.0000000,0.0000000,0.0000000,4.5799999,142.9900055,147.5700073,147.5700073
,4,19.0000000,O601,0.000000000000000,3.7100000,20,20,13.3699999,13.3900003,0.0500000,2.5500000,2.5999999,0.0000000,0.0000000,0.0000000,0.0000000,2.2800000,2.2800000,0.0000000,0.0000000,0.0000000,0.2000000,30.0100002,30.2099991,0.0000000,0.0000000,0.0000000,0.2500000,34.8400002,35.0900002,35.0900002,0.0000000,3.5899999,3.5899999,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,14.6899996,14.6899996,0.0000000,0.0000000,0.0000000,0.0000000,18.2800007,18.2800007,18.2800007,0.0500000,6.1399999,6.1900001,0.0000000,0.0000000,0.0000000,0.0000000,2.2800000,2.2800000,0.0000000,0.0000000,0.0000000,0.2000000,44.7000008,44.9000015,0.0000000,0.0000000,0.0000000,0.2500000,53.1199989,53.3699989,53.3699989
,4,20.0000000,O603,0.000000000000000,5.1500001,15,15,17.5000000,17.8899994,1.3600000,70.6900024,72.0500031,0.0000000,0.0000000,0.0000000,0.5300000,21.1000004,21.6200008,0.0000000,0.0000000,0.0000000,0.0000000,311.8999939,311.8999939,0.0000000,0.0000000,0.0000000,1.8900000,403.6900024,405.5799866,405.5700073,0.9000000,79.0500031,79.9499969,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,149.9600067,149.9600067,0.0000000,0.0000000,0.0000000,0.9000000,229.0099945,229.9100037,229.9100037,2.2600000,149.7400055,152.0000000,0.0000000,0.0000000,0.0000000,0.5300000,21.1000004,21.6200008,0.0000000,0.0000000,0.0000000,0.0000000,461.8599854,461.8599854,0.0000000,0.0000000,0.0000000,2.7900000,632.7000122,635.4899902,635.4799805
,4,20.1000004,O603-,0.000000000000000,5.1500001,15,15,19.2099991,18.0599995,12.3400002,176.7500000,189.0899963,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,102.4499969,202.5800018,305.0299988,0.0000000,0.0000000,0.0000000,114.7900009,379.3299866,494.1199951,494.1199951,0.7100000,76.0500031,76.7600021,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.0400000,8.8699999,9.9099998,0.0000000,0.0000000,0.0000000,1.7500000,84.9199982,86.6699982,86.6699982,13.0500002,252.8000031,265.8500061,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,103.4899979,211.4499969,314.9400024,0.0000000,0.0000000,0.0000000,116.5400009,464.2500000,580.7899780,580.7899780
