Service,Route,DirName,FX_DirNum,Sequence,Station,StopID,TimePeriod, AvgDailyBoardings , AvgDailyAlightings 
SAT,703,TO DAYBREAK    ,0,24,5600 W.Old Bingham Hwy Station,22624,3-PM Peak, 1 , 15 
SAT,703,TO DAYBREAK    ,0,24,5600 W.Old Bingham Hwy Station,22624,4-Evening, 1 , 16 
SAT,703,TO DAYBREAK    ,0,25,South Jordan Parkway Station,22622,1-AM Peak, 1 , 3 
SAT,703,TO DAYBREAK    ,0,25,South Jordan Parkway Station,22622,2-Midday, 3 , 17 
SAT,703,TO DAYBREAK    ,0,25,South Jordan Parkway Station,22622,3-PM Peak, 2 , 17 
SAT,703,TO DAYBREAK    ,0,25,South Jordan Parkway Station,22622,4-Evening, 1 , 20 
SAT,703,TO DAYBREAK    ,0,26,Daybreak Parkway Station,22639,1-AM Peak, 1 , 58 
SAT,703,TO DAYBREAK    ,0,26,Daybreak Parkway Station,22639,2-Midday, -   , 156 
SAT,703,TO DAYBREAK    ,0,26,Daybreak Parkway Station,22639,3-PM Peak, 0 , 137 
SAT,703,TO DAYBREAK    ,0,26,Daybreak Parkway Station,22639,4-Evening, 0 , 103 
SAT,703,TO MEDICAL     ,1,1,Daybreak Parkway Station,22620,1-AM Peak, 98 , 8 
SAT,703,TO MEDICAL     ,1,1,Daybreak Parkway Station,22620,2-Midday, 264 , 15 
SAT,703,TO MEDICAL     ,1,1,Daybreak Parkway Station,22620,3-PM Peak, 189 , 5 
SAT,703,TO MEDICAL     ,1,1,Daybreak Parkway Station,22620,4-Evening, 56 , 5 
SAT,703,TO MEDICAL     ,1,2,South Jordan Parkway Station,22621,1-AM Peak, 12 , 0 
SAT,703,TO MEDICAL     ,1,2,South Jordan Parkway Station,22621,2-Midday, 28 , 3 
SAT,703,TO MEDICAL     ,1,2,South Jordan Parkway Station,22621,3-PM Peak, 25 , 4 
SAT,703,TO MEDICAL     ,1,2,South Jordan Parkway Station,22621,4-Evening, 5 , 1 
SAT,703,TO MEDICAL     ,1,3,5600 W.Old Bingham Hwy Station,22623,1-AM Peak, 12 , 0 
SAT,703,TO MEDICAL     ,1,3,5600 W.Old Bingham Hwy Station,22623,2-Midday, 26 , 1 
SAT,703,TO MEDICAL     ,1,3,5600 W.Old Bingham Hwy Station,22623,3-PM Peak, 18 , 1 
SAT,703,TO MEDICAL     ,1,3,5600 W.Old Bingham Hwy Station,22623,4-Evening, 5 , 1 
SAT,703,TO MEDICAL     ,1,4,4800 W. Old Bingham Hwy Station,22625,1-AM Peak, 49 , 1 
SAT,703,TO MEDICAL     ,1,4,4800 W. Old Bingham Hwy Station,22625,2-Midday, 129 , 3 
SAT,703,TO MEDICAL     ,1,4,4800 W. Old Bingham Hwy Station,22625,3-PM Peak, 87 , 2 
SAT,703,TO MEDICAL     ,1,4,4800 W. Old Bingham Hwy Station,22625,4-Evening, 23 , 1 
SAT,703,TO MEDICAL     ,1,5,Jordan Valley Station,22627,1-AM Peak, 29 , 1 
SAT,703,TO MEDICAL     ,1,5,Jordan Valley Station,22627,2-Midday, 65 , 4 
SAT,703,TO MEDICAL     ,1,5,Jordan Valley Station,22627,3-PM Peak, 44 , 4 
SAT,703,TO MEDICAL     ,1,5,Jordan Valley Station,22627,4-Evening, 14 , 1 
SAT,703,TO MEDICAL     ,1,6,2700 W. Sugar Factory Rd Station,22629,1-AM Peak, 24 , 1 
SAT,703,TO MEDICAL     ,1,6,2700 W. Sugar Factory Rd Station,22629,2-Midday, 62 , 5 
SAT,703,TO MEDICAL     ,1,6,2700 W. Sugar Factory Rd Station,22629,3-PM Peak, 48 , 3 
SAT,703,TO MEDICAL     ,1,6,2700 W. Sugar Factory Rd Station,22629,4-Evening, 13 , 2 
SAT,703,TO MEDICAL     ,1,7,West Jordan City Center Station,22631,1-AM Peak, 37 , 7 
SAT,703,TO MEDICAL     ,1,7,West Jordan City Center Station,22631,2-Midday, 102 , 20 
SAT,703,TO MEDICAL     ,1,7,West Jordan City Center Station,22631,3-PM Peak, 67 , 9 
SAT,703,TO MEDICAL     ,1,7,West Jordan City Center Station,22631,4-Evening, 26 , 5 
SAT,703,TO MEDICAL     ,1,8,Historic Gardner Station,22633,1-AM Peak, 10 , 2 
SAT,703,TO MEDICAL     ,1,8,Historic Gardner Station,22633,2-Midday, 49 , 21 
SAT,703,TO MEDICAL     ,1,8,Historic Gardner Station,22633,3-PM Peak, 37 , 17 
SAT,703,TO MEDICAL     ,1,8,Historic Gardner Station,22633,4-Evening, 16 , 10 
SAT,703,TO MEDICAL     ,1,9,Bingham Junction Station,22635,1-AM Peak, 27 , 2 
SAT,703,TO MEDICAL     ,1,9,Bingham Junction Station,22635,2-Midday, 83 , 11 
SAT,703,TO MEDICAL     ,1,9,Bingham Junction Station,22635,3-PM Peak, 47 , 5 
SAT,703,TO MEDICAL     ,1,9,Bingham Junction Station,22635,4-Evening, 16 , 4 
SAT,703,TO MEDICAL     ,1,10,Midvale Rail Service Center,24144,1-AM Peak, 1 , -   
SAT,703,TO MEDICAL     ,1,10,Midvale Rail Service Center,24144,2-Midday, -   , -   
SAT,703,TO MEDICAL     ,1,10,Midvale Rail Service Center,24144,3-PM Peak, -   , -   
SAT,703,TO MEDICAL     ,1,10,Midvale Rail Service Center,24144,4-Evening, -   , -   
SAT,703,TO MEDICAL     ,1,11,Fashion Place West Station,18395,1-AM Peak, 41 , 32 
SAT,703,TO MEDICAL     ,1,11,Fashion Place West Station,18395,2-Midday, 125 , 89 
SAT,703,TO MEDICAL     ,1,11,Fashion Place West Station,18395,3-PM Peak, 80 , 50 
SAT,703,TO MEDICAL     ,1,11,Fashion Place West Station,18395,4-Evening, 25 , 18 
SAT,703,TO MEDICAL     ,1,12,Murray Central Station,18393,1-AM Peak, 87 , 31 
SAT,703,TO MEDICAL     ,1,12,Murray Central Station,18393,2-Midday, 249 , 84 
SAT,703,TO MEDICAL     ,1,12,Murray Central Station,18393,3-PM Peak, 173 , 46 
SAT,703,TO MEDICAL     ,1,12,Murray Central Station,18393,4-Evening, 55 , 16 
SAT,703,TO MEDICAL     ,1,13,Murray North Station,18391,1-AM Peak, 32 , 12 
SAT,703,TO MEDICAL     ,1,13,Murray North Station,18391,2-Midday, 87 , 29 
SAT,703,TO MEDICAL     ,1,13,Murray North Station,18391,3-PM Peak, 45 , 23 
SAT,703,TO MEDICAL     ,1,13,Murray North Station,18391,4-Evening, 24 , 10 
SAT,703,TO MEDICAL     ,1,14,Meadowbrook Station,18389,1-AM Peak, 46 , 9 
SAT,703,TO MEDICAL     ,1,14,Meadowbrook Station,18389,2-Midday, 109 , 42 
SAT,703,TO MEDICAL     ,1,14,Meadowbrook Station,18389,3-PM Peak, 48 , 25 
SAT,703,TO MEDICAL     ,1,14,Meadowbrook Station,18389,4-Evening, 18 , 13 
SAT,703,TO MEDICAL     ,1,15,Millcreek Station,18387,1-AM Peak, 56 , 28 
SAT,703,TO MEDICAL     ,1,15,Millcreek Station,18387,2-Midday, 129 , 67 
SAT,703,TO MEDICAL     ,1,15,Millcreek Station,18387,3-PM Peak, 61 , 35 
SAT,703,TO MEDICAL     ,1,15,Millcreek Station,18387,4-Evening, 27 , 16 
SAT,703,TO MEDICAL     ,1,16,Central Pointe Station,18413,1-AM Peak, 33 , 63 
SAT,703,TO MEDICAL     ,1,16,Central Pointe Station,18413,2-Midday, 107 , 158 
SAT,703,TO MEDICAL     ,1,16,Central Pointe Station,18413,3-PM Peak, 67 , 83 
SAT,703,TO MEDICAL     ,1,16,Central Pointe Station,18413,4-Evening, 28 , 37 
SAT,703,TO MEDICAL     ,1,17,Ballpark Station,18411,1-AM Peak, 31 , 24 
SAT,703,TO MEDICAL     ,1,17,Ballpark Station,18411,2-Midday, 118 , 82 
SAT,703,TO MEDICAL     ,1,17,Ballpark Station,18411,3-PM Peak, 75 , 49 
SAT,703,TO MEDICAL     ,1,17,Ballpark Station,18411,4-Evening, 22 , 22 
SAT,703,TO MEDICAL     ,1,18,900 South Station,20982,1-AM Peak, 26 , 27 
SAT,703,TO MEDICAL     ,1,18,900 South Station,20982,2-Midday, 73 , 62 
SAT,703,TO MEDICAL     ,1,18,900 South Station,20982,3-PM Peak, 28 , 32 
SAT,703,TO MEDICAL     ,1,18,900 South Station,20982,4-Evening, 16 , 19 
SAT,703,TO MEDICAL     ,1,19,Courthouse Station,18409,1-AM Peak, 147 , 136 
SAT,703,TO MEDICAL     ,1,19,Courthouse Station,18409,2-Midday, 573 , 270 
SAT,703,TO MEDICAL     ,1,19,Courthouse Station,18409,3-PM Peak, 305 , 204 
SAT,703,TO MEDICAL     ,1,19,Courthouse Station,18409,4-Evening, 169 , 65 
SAT,703,TO MEDICAL     ,1,20,Library Station,18378,1-AM Peak, 47 , 74 
SAT,703,TO MEDICAL     ,1,20,Library Station,18378,2-Midday, 185 , 235 
SAT,703,TO MEDICAL     ,1,20,Library Station,18378,3-PM Peak, 100 , 93 
SAT,703,TO MEDICAL     ,1,20,Library Station,18378,4-Evening, 38 , 36 
SAT,703,TO MEDICAL     ,1,21,Trolley Station,18380,1-AM Peak, 58 , 78 
SAT,703,TO MEDICAL     ,1,21,Trolley Station,18380,2-Midday, 303 , 324 
SAT,703,TO MEDICAL     ,1,21,Trolley Station,18380,3-PM Peak, 192 , 157 
SAT,703,TO MEDICAL     ,1,21,Trolley Station,18380,4-Evening, 79 , 81 
SAT,703,TO MEDICAL     ,1,22,900 East Station,18382,1-AM Peak, 51 , 46 
SAT,703,TO MEDICAL     ,1,22,900 East Station,18382,2-Midday, 185 , 143 
SAT,703,TO MEDICAL     ,1,22,900 East Station,18382,3-PM Peak, 115 , 78 
SAT,703,TO MEDICAL     ,1,22,900 East Station,18382,4-Evening, 33 , 50 
SAT,703,TO MEDICAL     ,1,23,Stadium Station,18383,1-AM Peak, 17 , 188 
SAT,703,TO MEDICAL     ,1,23,Stadium Station,18383,2-Midday, 200 , 864 
SAT,703,TO MEDICAL     ,1,23,Stadium Station,18383,3-PM Peak, 180 , 653 
SAT,703,TO MEDICAL     ,1,23,Stadium Station,18383,4-Evening, 221 , 181 
SAT,703,TO MEDICAL     ,1,24,University South Campus Station,19166,1-AM Peak, 1 , 82 
SAT,703,TO MEDICAL     ,1,24,University South Campus Station,19166,2-Midday, 13 , 244 
SAT,703,TO MEDICAL     ,1,24,University South Campus Station,19166,3-PM Peak, 9 , 148 
SAT,703,TO MEDICAL     ,1,24,University South Campus Station,19166,4-Evening, 9 , 64 
SAT,703,TO MEDICAL     ,1,25,Fort Douglas Station,19168,1-AM Peak, 3 , 45 
SAT,703,TO MEDICAL     ,1,25,Fort Douglas Station,19168,2-Midday, 9 , 310 
SAT,703,TO MEDICAL     ,1,25,Fort Douglas Station,19168,3-PM Peak, 4 , 192 
SAT,703,TO MEDICAL     ,1,25,Fort Douglas Station,19168,4-Evening, 5 , 155 
SAT,703,TO MEDICAL     ,1,26,University Medical Center,19170,1-AM Peak, -   , 81 
SAT,703,TO MEDICAL     ,1,26,University Medical Center,19170,2-Midday, -   , 192 
SAT,703,TO MEDICAL     ,1,26,University Medical Center,19170,3-PM Peak, -   , 125 
SAT,703,TO MEDICAL     ,1,26,University Medical Center,19170,4-Evening, -   , 128 
SAT,704,TO WEST VALLEY ,0,1,Airport Station,23049,1-AM Peak, 123 , 4 
SAT,704,TO WEST VALLEY ,0,1,Airport Station,23049,2-Midday, 434 , 8 
SAT,704,TO WEST VALLEY ,0,1,Airport Station,23049,3-PM Peak, 242 , 3 
SAT,704,TO WEST VALLEY ,0,1,Airport Station,23049,4-Evening, 169 , 2 
SAT,704,TO WEST VALLEY ,0,2,1940 W North Temple Station,23048,1-AM Peak, 76 , 6 
SAT,704,TO WEST VALLEY ,0,2,1940 W North Temple Station,23048,2-Midday, 170 , 33 
SAT,704,TO WEST VALLEY ,0,2,1940 W North Temple Station,23048,3-PM Peak, 73 , 22 
SAT,704,TO WEST VALLEY ,0,2,1940 W North Temple Station,23048,4-Evening, 39 , 18 
SAT,704,TO WEST VALLEY ,0,3,Power Station,23046,1-AM Peak, 55 , 6 
SAT,704,TO WEST VALLEY ,0,3,Power Station,23046,2-Midday, 116 , 11 
SAT,704,TO WEST VALLEY ,0,3,Power Station,23046,3-PM Peak, 52 , 14 
SAT,704,TO WEST VALLEY ,0,3,Power Station,23046,4-Evening, 32 , 6 
SAT,704,TO WEST VALLEY ,0,4,Fairpark Station,23044,1-AM Peak, 9 , 3 
SAT,704,TO WEST VALLEY ,0,4,Fairpark Station,23044,2-Midday, 71 , 19 
SAT,704,TO WEST VALLEY ,0,4,Fairpark Station,23044,3-PM Peak, 56 , 15 
SAT,704,TO WEST VALLEY ,0,4,Fairpark Station,23044,4-Evening, 58 , 12 
SAT,704,TO WEST VALLEY ,0,5,Jackson/Euclid Station,23042,1-AM Peak, 69 , 17 
SAT,704,TO WEST VALLEY ,0,5,Jackson/Euclid Station,23042,2-Midday, 219 , 70 
SAT,704,TO WEST VALLEY ,0,5,Jackson/Euclid Station,23042,3-PM Peak, 112 , 35 
SAT,704,TO WEST VALLEY ,0,5,Jackson/Euclid Station,23042,4-Evening, 71 , 22 
SAT,704,TO WEST VALLEY ,0,6,North Temple Bridge/Guadalupe,23040,1-AM Peak, 67 , 42 
SAT,704,TO WEST VALLEY ,0,6,North Temple Bridge/Guadalupe,23040,2-Midday, 296 , 174 
SAT,704,TO WEST VALLEY ,0,6,North Temple Bridge/Guadalupe,23040,3-PM Peak, 159 , 100 
SAT,704,TO WEST VALLEY ,0,6,North Temple Bridge/Guadalupe,23040,4-Evening, 68 , 77 
SAT,704,TO WEST VALLEY ,0,7,Arena Station,18406,1-AM Peak, 21 , 34 
SAT,704,TO WEST VALLEY ,0,7,Arena Station,18406,2-Midday, 116 , 118 
SAT,704,TO WEST VALLEY ,0,7,Arena Station,18406,3-PM Peak, 71 , 79 
SAT,704,TO WEST VALLEY ,0,7,Arena Station,18406,4-Evening, 54 , 40 
SAT,704,TO WEST VALLEY ,0,8,Temple Square Station,18408,1-AM Peak, 9 , 62 
SAT,704,TO WEST VALLEY ,0,8,Temple Square Station,18408,2-Midday, 51 , 196 
SAT,704,TO WEST VALLEY ,0,8,Temple Square Station,18408,3-PM Peak, 48 , 91 
SAT,704,TO WEST VALLEY ,0,8,Temple Square Station,18408,4-Evening, 42 , 39 
SAT,704,TO WEST VALLEY ,0,9,City Center Station,18386,1-AM Peak, 21 , 51 
SAT,704,TO WEST VALLEY ,0,9,City Center Station,18386,2-Midday, 177 , 240 
SAT,704,TO WEST VALLEY ,0,9,City Center Station,18386,3-PM Peak, 149 , 134 
SAT,704,TO WEST VALLEY ,0,9,City Center Station,18386,4-Evening, 117 , 69 
SAT,704,TO WEST VALLEY ,0,10,Gallivan Plaza Station,18376,1-AM Peak, 14 , 23 
SAT,704,TO WEST VALLEY ,0,10,Gallivan Plaza Station,18376,2-Midday, 78 , 96 
SAT,704,TO WEST VALLEY ,0,10,Gallivan Plaza Station,18376,3-PM Peak, 50 , 52 
SAT,704,TO WEST VALLEY ,0,10,Gallivan Plaza Station,18376,4-Evening, 29 , 39 
SAT,704,TO WEST VALLEY ,0,11,Courthouse Station,18410,1-AM Peak, 22 , 74 
SAT,704,TO WEST VALLEY ,0,11,Courthouse Station,18410,2-Midday, 66 , 309 
SAT,704,TO WEST VALLEY ,0,11,Courthouse Station,18410,3-PM Peak, 48 , 181 
SAT,704,TO WEST VALLEY ,0,11,Courthouse Station,18410,4-Evening, 26 , 138 
SAT,704,TO WEST VALLEY ,0,12,900 South Station,20973,1-AM Peak, 17 , 20 
SAT,704,TO WEST VALLEY ,0,12,900 South Station,20973,2-Midday, 40 , 67 
SAT,704,TO WEST VALLEY ,0,12,900 South Station,20973,3-PM Peak, 23 , 35 
SAT,704,TO WEST VALLEY ,0,12,900 South Station,20973,4-Evening, 14 , 30 
SAT,704,TO WEST VALLEY ,0,13,Ballpark Station,18412,1-AM Peak, 27 , 41 
SAT,704,TO WEST VALLEY ,0,13,Ballpark Station,18412,2-Midday, 78 , 125 
SAT,704,TO WEST VALLEY ,0,13,Ballpark Station,18412,3-PM Peak, 39 , 64 
SAT,704,TO WEST VALLEY ,0,13,Ballpark Station,18412,4-Evening, 27 , 49 
SAT,704,TO WEST VALLEY ,0,14,Central Pointe Station,18414,1-AM Peak, 38 , 66 
SAT,704,TO WEST VALLEY ,0,14,Central Pointe Station,18414,2-Midday, 150 , 167 
SAT,704,TO WEST VALLEY ,0,14,Central Pointe Station,18414,3-PM Peak, 86 , 92 
SAT,704,TO WEST VALLEY ,0,14,Central Pointe Station,18414,4-Evening, 56 , 66 
SAT,704,TO WEST VALLEY ,0,15,Jordan River Service Center Reli,23092,1-AM Peak, -   , -   
SAT,704,TO WEST VALLEY ,0,15,Jordan River Service Center Reli,23092,2-Midday, -   , 0 
SAT,704,TO WEST VALLEY ,0,15,Jordan River Service Center Reli,23092,3-PM Peak, -   , -   
SAT,704,TO WEST VALLEY ,0,15,Jordan River Service Center Reli,23092,4-Evening, -   , -   
SAT,704,TO WEST VALLEY ,0,16,River Trail Station,22645,1-AM Peak, 4 , 12 
SAT,704,TO WEST VALLEY ,0,16,River Trail Station,22645,2-Midday, 13 , 45 
SAT,704,TO WEST VALLEY ,0,16,River Trail Station,22645,3-PM Peak, 5 , 19 
SAT,704,TO WEST VALLEY ,0,16,River Trail Station,22645,4-Evening, 3 , 11 
SAT,704,TO WEST VALLEY ,0,17,Redwood Junction Station,22647,1-AM Peak, 8 , 24 
SAT,704,TO WEST VALLEY ,0,17,Redwood Junction Station,22647,2-Midday, 30 , 81 
SAT,704,TO WEST VALLEY ,0,17,Redwood Junction Station,22647,3-PM Peak, 13 , 42 
SAT,704,TO WEST VALLEY ,0,17,Redwood Junction Station,22647,4-Evening, 6 , 22 
SAT,704,TO WEST VALLEY ,0,18,Decker Lake Station,22649,1-AM Peak, 6 , 13 
SAT,704,TO WEST VALLEY ,0,18,Decker Lake Station,22649,2-Midday, 19 , 53 
SAT,704,TO WEST VALLEY ,0,18,Decker Lake Station,22649,3-PM Peak, 8 , 62 
SAT,704,TO WEST VALLEY ,0,18,Decker Lake Station,22649,4-Evening, 4 , 46 
SAT,704,TO WEST VALLEY ,0,19,West Valley Central Station,22651,1-AM Peak, -   , 91 
SAT,704,TO WEST VALLEY ,0,19,West Valley Central Station,22651,2-Midday, 2 , 312 
SAT,704,TO WEST VALLEY ,0,19,West Valley Central Station,22651,3-PM Peak, -   , 197 
SAT,704,TO WEST VALLEY ,0,19,West Valley Central Station,22651,4-Evening, 1 , 129 
SAT,704,TO AIRPORT     ,1,1,West Valley Central Station,22652,1-AM Peak, 129 , 5 
SAT,704,TO AIRPORT     ,1,1,West Valley Central Station,22652,2-Midday, 341 , 8 
SAT,704,TO AIRPORT     ,1,1,West Valley Central Station,22652,3-PM Peak, 203 , 5 
SAT,704,TO AIRPORT     ,1,1,West Valley Central Station,22652,4-Evening, 107 , 5 
SAT,704,TO AIRPORT     ,1,2,Decker Lake Station,22650,1-AM Peak, 40 , 2 
SAT,704,TO AIRPORT     ,1,2,Decker Lake Station,22650,2-Midday, 91 , 16 
SAT,704,TO AIRPORT     ,1,2,Decker Lake Station,22650,3-PM Peak, 54 , 10 
SAT,704,TO AIRPORT     ,1,2,Decker Lake Station,22650,4-Evening, 21 , 7 
SAT,704,TO AIRPORT     ,1,3,Redwood Junction Station,22648,1-AM Peak, 32 , 6 
SAT,704,TO AIRPORT     ,1,3,Redwood Junction Station,22648,2-Midday, 88 , 24 
SAT,704,TO AIRPORT     ,1,3,Redwood Junction Station,22648,3-PM Peak, 37 , 14 
SAT,704,TO AIRPORT     ,1,3,Redwood Junction Station,22648,4-Evening, 22 , 7 
SAT,704,TO AIRPORT     ,1,4,River Trail Station,22646,1-AM Peak, 15 , 3 
SAT,704,TO AIRPORT     ,1,4,River Trail Station,22646,2-Midday, 35 , 9 
SAT,704,TO AIRPORT     ,1,4,River Trail Station,22646,3-PM Peak, 16 , 7 
SAT,704,TO AIRPORT     ,1,4,River Trail Station,22646,4-Evening, 11 , 3 
SAT,704,TO AIRPORT     ,1,5,Jordan River Service Center Reli,23092,1-AM Peak, -   , -   
SAT,704,TO AIRPORT     ,1,5,Jordan River Service Center Reli,23092,2-Midday, -   , -   
SAT,704,TO AIRPORT     ,1,5,Jordan River Service Center Reli,23092,3-PM Peak, -   , -   
SAT,704,TO AIRPORT     ,1,5,Jordan River Service Center Reli,23092,4-Evening, -   , -   
SAT,704,TO AIRPORT     ,1,6,Central Pointe Station,18413,1-AM Peak, 46 , 61 
SAT,704,TO AIRPORT     ,1,6,Central Pointe Station,18413,2-Midday, 137 , 166 
SAT,704,TO AIRPORT     ,1,6,Central Pointe Station,18413,3-PM Peak, 88 , 88 
SAT,704,TO AIRPORT     ,1,6,Central Pointe Station,18413,4-Evening, 36 , 45 
SAT,704,TO AIRPORT     ,1,7,Ballpark Station,18411,1-AM Peak, 30 , 15 
SAT,704,TO AIRPORT     ,1,7,Ballpark Station,18411,2-Midday, 93 , 55 
SAT,704,TO AIRPORT     ,1,7,Ballpark Station,18411,3-PM Peak, 62 , 29 
SAT,704,TO AIRPORT     ,1,7,Ballpark Station,18411,4-Evening, 31 , 14 
SAT,704,TO AIRPORT     ,1,8,900 South Station,20982,1-AM Peak, 21 , 15 
SAT,704,TO AIRPORT     ,1,8,900 South Station,20982,2-Midday, 57 , 35 
SAT,704,TO AIRPORT     ,1,8,900 South Station,20982,3-PM Peak, 28 , 19 
SAT,704,TO AIRPORT     ,1,8,900 South Station,20982,4-Evening, 19 , 14 
SAT,704,TO AIRPORT     ,1,9,Courthouse Station,18409,1-AM Peak, 83 , 34 
SAT,704,TO AIRPORT     ,1,9,Courthouse Station,18409,2-Midday, 232 , 73 
SAT,704,TO AIRPORT     ,1,9,Courthouse Station,18409,3-PM Peak, 187 , 32 
SAT,704,TO AIRPORT     ,1,9,Courthouse Station,18409,4-Evening, 79 , 23 
SAT,704,TO AIRPORT     ,1,10,Gallivan Plaza Station,18415,1-AM Peak, 34 , 24 
SAT,704,TO AIRPORT     ,1,10,Gallivan Plaza Station,18415,2-Midday, 93 , 70 
SAT,704,TO AIRPORT     ,1,10,Gallivan Plaza Station,18415,3-PM Peak, 67 , 35 
SAT,704,TO AIRPORT     ,1,10,Gallivan Plaza Station,18415,4-Evening, 37 , 15 
SAT,704,TO AIRPORT     ,1,11,City Center Station,18385,1-AM Peak, 28 , 47 
SAT,704,TO AIRPORT     ,1,11,City Center Station,18385,2-Midday, 176 , 175 
SAT,704,TO AIRPORT     ,1,11,City Center Station,18385,3-PM Peak, 157 , 112 
SAT,704,TO AIRPORT     ,1,11,City Center Station,18385,4-Evening, 91 , 38 
SAT,704,TO AIRPORT     ,1,12,Temple Square Station,18407,1-AM Peak, 24 , 25 
SAT,704,TO AIRPORT     ,1,12,Temple Square Station,18407,2-Midday, 122 , 62 
SAT,704,TO AIRPORT     ,1,12,Temple Square Station,18407,3-PM Peak, 102 , 60 
SAT,704,TO AIRPORT     ,1,12,Temple Square Station,18407,4-Evening, 71 , 26 
SAT,704,TO AIRPORT     ,1,13,Arena Station,18405,1-AM Peak, 50 , 27 
SAT,704,TO AIRPORT     ,1,13,Arena Station,18405,2-Midday, 146 , 113 
SAT,704,TO AIRPORT     ,1,13,Arena Station,18405,3-PM Peak, 77 , 125 
SAT,704,TO AIRPORT     ,1,13,Arena Station,18405,4-Evening, 58 , 53 
SAT,704,TO AIRPORT     ,1,14,North Temple Bridge/Guadalupe,23039,1-AM Peak, 40 , 29 
SAT,704,TO AIRPORT     ,1,14,North Temple Bridge/Guadalupe,23039,2-Midday, 145 , 171 
SAT,704,TO AIRPORT     ,1,14,North Temple Bridge/Guadalupe,23039,3-PM Peak, 69 , 159 
SAT,704,TO AIRPORT     ,1,14,North Temple Bridge/Guadalupe,23039,4-Evening, 42 , 122 
SAT,704,TO AIRPORT     ,1,15,Jackson/Euclid Station,23041,1-AM Peak, 17 , 47 
SAT,704,TO AIRPORT     ,1,15,Jackson/Euclid Station,23041,2-Midday, 61 , 191 
SAT,704,TO AIRPORT     ,1,15,Jackson/Euclid Station,23041,3-PM Peak, 34 , 121 
SAT,704,TO AIRPORT     ,1,15,Jackson/Euclid Station,23041,4-Evening, 18 , 71 
SAT,704,TO AIRPORT     ,1,16,Fairpark Station,23043,1-AM Peak, 6 , 12 
SAT,704,TO AIRPORT     ,1,16,Fairpark Station,23043,2-Midday, 17 , 130 
SAT,704,TO AIRPORT     ,1,16,Fairpark Station,23043,3-PM Peak, 11 , 104 
SAT,704,TO AIRPORT     ,1,16,Fairpark Station,23043,4-Evening, 8 , 41 
SAT,704,TO AIRPORT     ,1,17,Power Station,23045,1-AM Peak, 10 , 22 
SAT,704,TO AIRPORT     ,1,17,Power Station,23045,2-Midday, 13 , 85 
SAT,704,TO AIRPORT     ,1,17,Power Station,23045,3-PM Peak, 4 , 68 
SAT,704,TO AIRPORT     ,1,17,Power Station,23045,4-Evening, 3 , 40 
SAT,704,TO AIRPORT     ,1,18,1940 W North Temple Station,23047,1-AM Peak, 26 , 30 
SAT,704,TO AIRPORT     ,1,18,1940 W North Temple Station,23047,2-Midday, 34 , 118 
SAT,704,TO AIRPORT     ,1,18,1940 W North Temple Station,23047,3-PM Peak, 5 , 91 
SAT,704,TO AIRPORT     ,1,18,1940 W North Temple Station,23047,4-Evening, 4 , 54 
SAT,704,TO AIRPORT     ,1,19,Airport Station,23049,1-AM Peak, -   , 228 
SAT,704,TO AIRPORT     ,1,19,Airport Station,23049,2-Midday, -   , 378 
SAT,704,TO AIRPORT     ,1,19,Airport Station,23049,3-PM Peak, -   , 118 
SAT,704,TO AIRPORT     ,1,19,Airport Station,23049,4-Evening, -   , 82 
SAT,710,TO DRAPER      ,0,1,University Medical Center,19171,2-Midday, NULL , NULL 
SAT,710,TO DRAPER      ,0,1,University Medical Center,19171,3-PM Peak, NULL , NULL 
SAT,710,TO DRAPER      ,0,1,University Medical Center,19171,4-Evening, NULL , NULL 
SAT,710,TO DRAPER      ,0,2,Fort Douglas Station,19169,2-Midday, NULL , NULL 
SAT,710,TO DRAPER      ,0,2,Fort Douglas Station,19169,3-PM Peak, NULL , NULL 
SAT,710,TO DRAPER      ,0,2,Fort Douglas Station,19169,4-Evening, NULL , NULL 
SAT,710,TO DRAPER      ,0,3,University South Campus Station,19167,2-Midday, NULL , NULL 
SAT,710,TO DRAPER      ,0,3,University South Campus Station,19167,3-PM Peak, NULL , NULL 
SAT,710,TO DRAPER      ,0,3,University South Campus Station,19167,4-Evening, NULL , NULL 
SAT,710,TO DRAPER      ,0,4,Stadium Station,18384,2-Midday, NULL , NULL 
SAT,710,TO DRAPER      ,0,4,Stadium Station,18384,3-PM Peak, NULL , NULL 
SAT,710,TO DRAPER      ,0,4,Stadium Station,18384,4-Evening, NULL , NULL 
SAT,710,TO DRAPER      ,0,5,900 East Station,18381,2-Midday, NULL , NULL 
SAT,710,TO DRAPER      ,0,5,900 East Station,18381,3-PM Peak, NULL , NULL 
SAT,710,TO DRAPER      ,0,5,900 East Station,18381,4-Evening, NULL , NULL 
SAT,710,TO DRAPER      ,0,6,Trolley Station,18379,2-Midday, NULL , NULL 
SAT,710,TO DRAPER      ,0,6,Trolley Station,18379,3-PM Peak, NULL , NULL 
SAT,710,TO DRAPER      ,0,6,Trolley Station,18379,4-Evening, NULL , NULL 
SAT,710,TO DRAPER      ,0,7,Library Station,18377,2-Midday, NULL , NULL 
SAT,710,TO DRAPER      ,0,7,Library Station,18377,3-PM Peak, NULL , NULL 
SAT,710,TO DRAPER      ,0,7,Library Station,18377,4-Evening, NULL , NULL 
SAT,710,TO DRAPER      ,0,8,Courthouse Station,18410,2-Midday, NULL , NULL 
